W	X	Y	Z	D	stderr	Zscore	BABA	ABBA	nsnps	timescale	parameters	stat	ds	select	rep
Afr	AMH1	Vindija	outgroup	-0.0318	0.097293	-0.327	26	27	1464	medium	dpFilterMissing	dstat	1500	all	70
Afr	admix	Vindija	outgroup	-0.0213	0.100352	-0.212	24	25	1470	medium	dpFilterMissing	dstat	1500	all	71
Afr	AMH1	Vindija	outgroup	0.1188	0.099385	1.196	25	20	1474	medium	dpFilterMissing	dstat	1500	all	71
Afr	admix	Vindija	outgroup	-0.2236	0.107989	-2.07	16	26	1473	medium	dpFilterMissing	dstat	1500	all	72
Afr	AMH1	Vindija	outgroup	-0.0184	0.115535	-0.159	19	20	1477	medium	dpFilterMissing	dstat	1500	all	72
Afr	admix	Vindija	outgroup	-0.1589	0.094664	-1.679	20	27	1473	medium	dpFilterMissing	dstat	1500	all	73
Afr	AMH1	Vindija	outgroup	0.1374	0.104068	1.32	23	18	1477	medium	dpFilterMissing	dstat	1500	all	73
Afr	admix	Vindija	outgroup	-0.0235	0.100625	-0.234	27	28	1481	medium	dpFilterMissing	dstat	1500	all	74
Afr	AMH1	Vindija	outgroup	0.0551	0.10356	0.532	26	23	1470	medium	dpFilterMissing	dstat	1500	all	74
Afr	admix	Vindija	outgroup	-0.1512	0.098198	-1.54	20	27	1470	medium	dpFilterMissing	dstat	1500	all	75
Afr	AMH1	Vindija	outgroup	-0.0243	0.101872	-0.239	23	24	1468	medium	dpFilterMissing	dstat	1500	all	75
Afr	admix	Vindija	outgroup	-0.0233	0.109326	-0.213	20	21	1471	medium	dpFilterMissing	dstat	1500	all	76
Afr	AMH1	Vindija	outgroup	-0.0522	0.099216	-0.526	19	21	1471	medium	dpFilterMissing	dstat	1500	all	76
Afr	admix	Vindija	outgroup	-0.0273	0.101217	-0.27	21	22	1476	medium	dpFilterMissing	dstat	1500	all	77
Afr	AMH1	Vindija	outgroup	-0.0291	0.10917	-0.267	22	24	1477	medium	dpFilterMissing	dstat	1500	all	77
Afr	admix	Vindija	outgroup	-0.089	0.098472	-0.904	21	25	1470	medium	dpFilterMissing	dstat	1500	all	78
Afr	AMH1	Vindija	outgroup	-0.0586	0.098046	-0.598	19	22	1476	medium	dpFilterMissing	dstat	1500	all	78
Afr	admix	Vindija	outgroup	-0.0477	0.098862	-0.482	25	28	1470	medium	dpFilterMissing	dstat	1500	all	79
Afr	AMH1	Vindija	outgroup	0.0386	0.09558	0.404	25	23	1483	medium	dpFilterMissing	dstat	1500	all	79
Afr	admix	Vindija	outgroup	-0.1947	0.1023	-1.903	18	26	1469	medium	dpFilterMissing	dstat	1500	all	80
Afr	AMH1	Vindija	outgroup	-0.0652	0.102344	-0.637	21	24	1467	medium	dpFilterMissing	dstat	1500	all	80
Afr	admix	Vindija	outgroup	-0.0714	0.106245	-0.672	23	27	1466	medium	dpFilterMissing	dstat	1500	all	81
Afr	AMH1	Vindija	outgroup	6e-04	0.10212	0.006	20	20	1469	medium	dpFilterMissing	dstat	1500	all	81
Afr	admix	Vindija	outgroup	-0.0555	0.097252	-0.57	24	27	1474	medium	dpFilterMissing	dstat	1500	all	82
Afr	AMH1	Vindija	outgroup	0.1339	0.098624	1.358	28	22	1479	medium	dpFilterMissing	dstat	1500	all	82
Afr	admix	Vindija	outgroup	-0.0932	0.102013	-0.914	21	25	1469	medium	dpFilterMissing	dstat	1500	all	83
Afr	AMH1	Vindija	outgroup	0.1241	0.104515	1.187	23	18	1477	medium	dpFilterMissing	dstat	1500	all	83
Afr	admix	Vindija	outgroup	-0.0047	0.111094	-0.042	23	23	1477	medium	dpFilterMissing	dstat	1500	all	84
Afr	AMH1	Vindija	outgroup	0.0399	0.114703	0.348	20	19	1482	medium	dpFilterMissing	dstat	1500	all	84
Afr	admix	Vindija	outgroup	-0.0189	0.101198	-0.186	21	22	1467	medium	dpFilterMissing	dstat	1500	all	85
Afr	AMH1	Vindija	outgroup	0.0321	0.092481	0.347	22	21	1469	medium	dpFilterMissing	dstat	1500	all	85
Afr	admix	Vindija	outgroup	-0.051	0.096618	-0.528	20	22	1477	medium	dpFilterMissing	dstat	1500	all	86
Afr	AMH1	Vindija	outgroup	0.0554	0.107509	0.515	20	18	1477	medium	dpFilterMissing	dstat	1500	all	86
Afr	admix	Vindija	outgroup	-0.1106	0.10108	-1.094	19	24	1476	medium	dpFilterMissing	dstat	1500	all	87
Afr	AMH1	Vindija	outgroup	0.0296	0.105879	0.28	22	20	1474	medium	dpFilterMissing	dstat	1500	all	87
Afr	admix	Vindija	outgroup	-0.1975	0.104558	-1.888	19	29	1474	medium	dpFilterMissing	dstat	1500	all	88
Afr	AMH1	Vindija	outgroup	-0.0106	0.103546	-0.103	21	21	1483	medium	dpFilterMissing	dstat	1500	all	88
Afr	admix	Vindija	outgroup	0.0532	0.109799	0.485	24	22	1482	medium	dpFilterMissing	dstat	1500	all	89
Afr	AMH1	Vindija	outgroup	-0.0152	0.097224	-0.156	19	20	1488	medium	dpFilterMissing	dstat	1500	all	89
Afr	admix	Vindija	outgroup	-0.0346	0.103459	-0.334	23	25	1474	medium	dpFilterMissing	dstat	1500	all	90
Afr	AMH1	Vindija	outgroup	0.0992	0.110249	0.9	25	20	1459	medium	dpFilterMissing	dstat	1500	all	90
Afr	admix	Vindija	outgroup	-0.2185	0.094651	-2.309	21	33	1479	medium	dpFilterMissing	dstat	1500	all	91
Afr	AMH1	Vindija	outgroup	0.0244	0.100196	0.243	28	26	1474	medium	dpFilterMissing	dstat	1500	all	91
Afr	admix	Vindija	outgroup	-0.0564	0.098471	-0.572	23	26	1471	medium	dpFilterMissing	dstat	1500	all	92
Afr	AMH1	Vindija	outgroup	0.0573	0.099629	0.575	24	21	1474	medium	dpFilterMissing	dstat	1500	all	92
Afr	admix	Vindija	outgroup	-0.0992	0.103086	-0.962	21	25	1477	medium	dpFilterMissing	dstat	1500	all	93
Afr	AMH1	Vindija	outgroup	0.062	0.105785	0.586	24	22	1473	medium	dpFilterMissing	dstat	1500	all	93
Afr	admix	Vindija	outgroup	-0.0368	0.094856	-0.388	23	25	1476	medium	dpFilterMissing	dstat	1500	all	94
Afr	AMH1	Vindija	outgroup	0.2036	0.091092	2.235	28	19	1470	medium	dpFilterMissing	dstat	1500	all	94
Afr	admix	Vindija	outgroup	-0.0756	0.10514	-0.719	20	23	1480	medium	dpFilterMissing	dstat	1500	all	95
Afr	AMH1	Vindija	outgroup	-0.0077	0.114991	-0.067	18	18	1476	medium	dpFilterMissing	dstat	1500	all	95
Afr	admix	Vindija	outgroup	-0.1792	0.088857	-2.017	20	28	1471	medium	dpFilterMissing	dstat	1500	all	96
Afr	AMH1	Vindija	outgroup	-0.0308	0.100977	-0.305	21	22	1472	medium	dpFilterMissing	dstat	1500	all	96
Afr	admix	Vindija	outgroup	-0.1222	0.100592	-1.215	22	28	1473	medium	dpFilterMissing	dstat	1500	all	97
Afr	AMH1	Vindija	outgroup	-0.0377	0.095996	-0.392	21	23	1475	medium	dpFilterMissing	dstat	1500	all	97
Afr	admix	Vindija	outgroup	-0.1661	0.088118	-1.885	25	35	1474	medium	dpFilterMissing	dstat	1500	all	98
Afr	AMH1	Vindija	outgroup	0.0526	0.096964	0.542	28	25	1470	medium	dpFilterMissing	dstat	1500	all	98
Afr	admix	Vindija	outgroup	-0.1974	0.104525	-1.888	17	25	1484	medium	dpFilterMissing	dstat	1500	all	99
Afr	AMH1	Vindija	outgroup	-0.1446	0.107956	-1.339	18	24	1488	medium	dpFilterMissing	dstat	1500	all	99
Afr	admix	Vindija	outgroup	-0.2668	0.177092	-1.507	6	11	490	medium	dpFilterMissing	dstat	500	all	0
Afr	AMH1	Vindija	outgroup	0.0544	0.223198	0.244	6	5	492	medium	dpFilterMissing	dstat	500	all	0
Afr	admix	Vindija	outgroup	-0.1615	0.18501	-0.873	8	10	493	medium	dpFilterMissing	dstat	500	all	1
Afr	AMH1	Vindija	outgroup	-0.1266	0.20016	-0.632	6	8	492	medium	dpFilterMissing	dstat	500	all	1
Afr	admix	Vindija	outgroup	-0.1461	0.179348	-0.815	8	10	489	medium	dpFilterMissing	dstat	500	all	2
Afr	AMH1	Vindija	outgroup	-0.4403	0.118149	-3.727	4	11	490	medium	dpFilterMissing	dstat	500	all	2
Afr	admix	Vindija	outgroup	0.1215	0.142995	0.85	10	8	493	medium	dpFilterMissing	dstat	500	all	3
Afr	AMH1	Vindija	outgroup	-0.1525	0.16474	-0.926	8	11	492	medium	dpFilterMissing	dstat	500	all	3
Afr	admix	Vindija	outgroup	-0.1254	0.152325	-0.823	7	10	487	medium	dpFilterMissing	dstat	500	all	4
Afr	AMH1	Vindija	outgroup	-0.1592	0.163397	-0.974	6	9	492	medium	dpFilterMissing	dstat	500	all	4
Afr	admix	Vindija	outgroup	-0.1074	0.159893	-0.672	8	9	491	medium	dpFilterMissing	dstat	500	all	5
Afr	AMH1	Vindija	outgroup	-0.2411	0.166081	-1.452	5	8	493	medium	dpFilterMissing	dstat	500	all	5
Afr	admix	Vindija	outgroup	0.1735	0.164514	1.055	7	5	492	medium	dpFilterMissing	dstat	500	all	6
Afr	AMH1	Vindija	outgroup	-0.1802	0.182917	-0.985	6	8	496	medium	dpFilterMissing	dstat	500	all	6
Afr	admix	Vindija	outgroup	-0.1214	0.173541	-0.7	6	7	491	medium	dpFilterMissing	dstat	500	all	7
Afr	AMH1	Vindija	outgroup	-0.1337	0.1867	-0.716	5	7	495	medium	dpFilterMissing	dstat	500	all	7
Afr	admix	Vindija	outgroup	-0.1104	0.19605	-0.563	6	7	493	medium	dpFilterMissing	dstat	500	all	8
Afr	AMH1	Vindija	outgroup	-0.2142	0.215533	-0.994	4	6	490	medium	dpFilterMissing	dstat	500	all	8
Afr	admix	Vindija	outgroup	0.0387	0.254799	0.152	6	5	487	medium	dpFilterMissing	dstat	500	all	9
Afr	AMH1	Vindija	outgroup	0.2131	0.25032	0.851	5	3	491	medium	dpFilterMissing	dstat	500	all	9
Afr	admix	Vindija	outgroup	0.0085	0.17515	0.048	7	7	495	medium	dpFilterMissing	dstat	500	all	10
Afr	AMH1	Vindija	outgroup	-0.193	0.159346	-1.211	6	9	494	medium	dpFilterMissing	dstat	500	all	10
Afr	admix	Vindija	outgroup	0.0755	0.174858	0.432	10	8	493	medium	dpFilterMissing	dstat	500	all	11
Afr	AMH1	Vindija	outgroup	0.1849	0.165601	1.117	10	7	491	medium	dpFilterMissing	dstat	500	all	11
Afr	admix	Vindija	outgroup	-0.0828	0.19166	-0.432	5	6	496	medium	dpFilterMissing	dstat	500	all	12
Afr	AMH1	Vindija	outgroup	-0.0801	0.24399	-0.328	4	5	493	medium	dpFilterMissing	dstat	500	all	12
Afr	admix	Vindija	outgroup	-0.2972	0.162691	-1.827	7	13	489	medium	dpFilterMissing	dstat	500	all	13
Afr	AMH1	Vindija	outgroup	0.139	0.15253	0.911	11	8	488	medium	dpFilterMissing	dstat	500	all	13
Afr	admix	Vindija	outgroup	-0.113	0.155254	-0.728	7	9	492	medium	dpFilterMissing	dstat	500	all	14
Afr	AMH1	Vindija	outgroup	0.0191	0.174307	0.109	8	7	486	medium	dpFilterMissing	dstat	500	all	14
Afr	admix	Vindija	outgroup	-0.1996	0.197364	-1.011	5	8	492	medium	dpFilterMissing	dstat	500	all	15
Afr	AMH1	Vindija	outgroup	0.1605	0.215994	0.743	7	5	491	medium	dpFilterMissing	dstat	500	all	15
Afr	admix	Vindija	outgroup	0.0541	0.180294	0.3	10	9	491	medium	dpFilterMissing	dstat	500	all	16
Afr	AMH1	Vindija	outgroup	0.0388	0.153701	0.253	10	9	492	medium	dpFilterMissing	dstat	500	all	16
Afr	admix	Vindija	outgroup	-0.5912	0.138929	-4.256	4	14	495	medium	dpFilterMissing	dstat	500	all	17
Afr	AMH1	Vindija	outgroup	-0.0369	0.131235	-0.281	8	9	495	medium	dpFilterMissing	dstat	500	all	17
Afr	admix	Vindija	outgroup	-0.1473	0.220013	-0.669	6	8	492	medium	dpFilterMissing	dstat	500	all	18
Afr	AMH1	Vindija	outgroup	-0.1074	0.218489	-0.492	6	8	495	medium	dpFilterMissing	dstat	500	all	18
Afr	admix	Vindija	outgroup	-0.03	0.202192	-0.148	7	8	495	medium	dpFilterMissing	dstat	500	all	19
Afr	AMH1	Vindija	outgroup	-0.2906	0.195296	-1.488	5	8	490	medium	dpFilterMissing	dstat	500	all	19
Afr	admix	Vindija	outgroup	-0.4723	0.135769	-3.478	5	13	493	medium	dpFilterMissing	dstat	500	all	20
Afr	AMH1	Vindija	outgroup	-0.3753	0.15827	-2.371	6	12	490	medium	dpFilterMissing	dstat	500	all	20
Afr	admix	Vindija	outgroup	-0.0941	0.152532	-0.617	7	8	493	medium	dpFilterMissing	dstat	500	all	21
Afr	AMH1	Vindija	outgroup	0.0095	0.181688	0.052	7	7	494	medium	dpFilterMissing	dstat	500	all	21
Afr	admix	Vindija	outgroup	-0.2254	0.164168	-1.373	7	11	492	medium	dpFilterMissing	dstat	500	all	22
Afr	AMH1	Vindija	outgroup	0.0541	0.177882	0.304	9	8	495	medium	dpFilterMissing	dstat	500	all	22
Afr	admix	Vindija	outgroup	-0.3789	0.141423	-2.679	5	11	488	medium	dpFilterMissing	dstat	500	all	23
Afr	AMH1	Vindija	outgroup	-0.0463	0.169933	-0.272	7	7	484	medium	dpFilterMissing	dstat	500	all	23
Afr	admix	Vindija	outgroup	-0.2574	0.189677	-1.357	3	5	493	medium	dpFilterMissing	dstat	500	all	24
Afr	AMH1	Vindija	outgroup	0.1282	0.262452	0.488	4	3	491	medium	dpFilterMissing	dstat	500	all	24
Afr	admix	Vindija	outgroup	0.0689	0.206077	0.334	6	5	489	medium	dpFilterMissing	dstat	500	all	25
Afr	AMH1	Vindija	outgroup	0.2443	0.177709	1.375	9	6	488	medium	dpFilterMissing	dstat	500	all	25
Afr	admix	Vindija	outgroup	-0.2947	0.149869	-1.966	5	10	488	medium	dpFilterMissing	dstat	500	all	26
Afr	AMH1	Vindija	outgroup	0.2992	0.151695	1.973	9	5	487	medium	dpFilterMissing	dstat	500	all	26
Afr	admix	Vindija	outgroup	-0.0711	0.168489	-0.422	8	10	492	medium	dpFilterMissing	dstat	500	all	27
Afr	AMH1	Vindija	outgroup	0.0188	0.193266	0.097	8	8	488	medium	dpFilterMissing	dstat	500	all	27
Afr	admix	Vindija	outgroup	-0.0057	0.180614	-0.032	7	7	490	medium	dpFilterMissing	dstat	500	all	28
Afr	AMH1	Vindija	outgroup	0.1177	0.195787	0.601	9	7	494	medium	dpFilterMissing	dstat	500	all	28
Afr	admix	Vindija	outgroup	-0.1231	0.184355	-0.668	7	9	485	medium	dpFilterMissing	dstat	500	all	29
Afr	AMH1	Vindija	outgroup	0.261	0.164456	1.587	8	5	489	medium	dpFilterMissing	dstat	500	all	29
Afr	admix	Vindija	outgroup	7e-04	0.141878	0.005	11	11	496	medium	dpFilterMissing	dstat	500	all	30
Afr	AMH1	Vindija	outgroup	8e-04	0.153043	0.006	12	12	495	medium	dpFilterMissing	dstat	500	all	30
Afr	admix	Vindija	outgroup	-0.2346	0.170699	-1.375	6	9	487	medium	dpFilterMissing	dstat	500	all	31
Afr	AMH1	Vindija	outgroup	-0.1652	0.183983	-0.898	6	9	493	medium	dpFilterMissing	dstat	500	all	31
Afr	admix	Vindija	outgroup	-0.1975	0.132322	-1.492	8	13	494	medium	dpFilterMissing	dstat	500	all	32
Afr	AMH1	Vindija	outgroup	-0.0392	0.162948	-0.241	8	9	489	medium	dpFilterMissing	dstat	500	all	32
Afr	admix	Vindija	outgroup	0.3525	0.215696	1.634	7	3	495	medium	dpFilterMissing	dstat	500	all	33
Afr	AMH1	Vindija	outgroup	0.1378	0.224552	0.614	5	4	489	medium	dpFilterMissing	dstat	500	all	33
Afr	admix	Vindija	outgroup	-0.1713	0.158193	-1.083	7	9	490	medium	dpFilterMissing	dstat	500	all	34
Afr	AMH1	Vindija	outgroup	-0.0499	0.173829	-0.287	8	8	487	medium	dpFilterMissing	dstat	500	all	34
Afr	admix	Vindija	outgroup	-0.258	0.159911	-1.613	6	10	496	medium	dpFilterMissing	dstat	500	all	35
Afr	AMH1	Vindija	outgroup	-0.0972	0.185611	-0.524	6	8	492	medium	dpFilterMissing	dstat	500	all	35
Afr	admix	Vindija	outgroup	0.0175	0.17481	0.1	9	9	496	medium	dpFilterMissing	dstat	500	all	36
Afr	AMH1	Vindija	outgroup	-0.214	0.162385	-1.318	6	10	492	medium	dpFilterMissing	dstat	500	all	36
Afr	admix	Vindija	outgroup	0.0083	0.224654	0.037	6	6	488	medium	dpFilterMissing	dstat	500	all	37
Afr	AMH1	Vindija	outgroup	0.0995	0.22089	0.45	6	5	495	medium	dpFilterMissing	dstat	500	all	37
Afr	admix	Vindija	outgroup	-0.1146	0.189694	-0.604	6	8	492	medium	dpFilterMissing	dstat	500	all	38
Afr	AMH1	Vindija	outgroup	0.2367	0.164814	1.436	8	5	496	medium	dpFilterMissing	dstat	500	all	38
Afr	admix	Vindija	outgroup	-0.1981	0.134623	-1.471	8	12	488	medium	dpFilterMissing	dstat	500	all	39
Afr	AMH1	Vindija	outgroup	-0.0127	0.150283	-0.084	10	10	489	medium	dpFilterMissing	dstat	500	all	39
Afr	admix	Vindija	outgroup	-0.2035	0.165642	-1.229	8	12	492	medium	dpFilterMissing	dstat	500	all	40
Afr	AMH1	Vindija	outgroup	-0.0259	0.16767	-0.155	8	9	493	medium	dpFilterMissing	dstat	500	all	40
Afr	admix	Vindija	outgroup	0.1997	0.195941	1.019	7	5	494	medium	dpFilterMissing	dstat	500	all	41
Afr	AMH1	Vindija	outgroup	-0.0376	0.263692	-0.143	5	6	496	medium	dpFilterMissing	dstat	500	all	41
Afr	admix	Vindija	outgroup	-0.0645	0.210619	-0.306	6	6	494	medium	dpFilterMissing	dstat	500	all	42
Afr	AMH1	Vindija	outgroup	-0.1532	0.211915	-0.723	5	7	493	medium	dpFilterMissing	dstat	500	all	42
Afr	admix	Vindija	outgroup	-0.0475	0.175667	-0.27	8	9	493	medium	dpFilterMissing	dstat	500	all	43
Afr	AMH1	Vindija	outgroup	-0.2664	0.191733	-1.39	5	8	489	medium	dpFilterMissing	dstat	500	all	43
Afr	admix	Vindija	outgroup	-0.1017	0.139971	-0.727	9	11	495	medium	dpFilterMissing	dstat	500	all	44
Afr	AMH1	Vindija	outgroup	0.1024	0.147278	0.696	10	8	491	medium	dpFilterMissing	dstat	500	all	44
Afr	admix	Vindija	outgroup	-0.0821	0.165073	-0.497	9	11	493	medium	dpFilterMissing	dstat	500	all	45
Afr	AMH1	Vindija	outgroup	-0.3405	0.169832	-2.005	6	13	490	medium	dpFilterMissing	dstat	500	all	45
Afr	admix	Vindija	outgroup	-0.3591	0.164043	-2.189	4	9	491	medium	dpFilterMissing	dstat	500	all	46
Afr	AMH1	Vindija	outgroup	-0.0105	0.190436	-0.055	6	6	490	medium	dpFilterMissing	dstat	500	all	46
Afr	admix	Vindija	outgroup	-0.2091	0.141364	-1.479	6	10	491	medium	dpFilterMissing	dstat	500	all	47
Afr	AMH1	Vindija	outgroup	0.2107	0.135793	1.551	10	7	489	medium	dpFilterMissing	dstat	500	all	47
Afr	admix	Vindija	outgroup	-0.2777	0.147939	-1.877	7	12	493	medium	dpFilterMissing	dstat	500	all	48
Afr	AMH1	Vindija	outgroup	-0.2061	0.148705	-1.386	7	11	496	medium	dpFilterMissing	dstat	500	all	48
Afr	admix	Vindija	outgroup	-0.1517	0.179368	-0.846	6	9	488	medium	dpFilterMissing	dstat	500	all	49
Afr	AMH1	Vindija	outgroup	0.1249	0.1893	0.66	8	7	489	medium	dpFilterMissing	dstat	500	all	49
Afr	admix	Vindija	outgroup	-0.0068	0.189382	-0.036	9	9	494	medium	dpFilterMissing	dstat	500	all	50
Afr	AMH1	Vindija	outgroup	0.1913	0.192674	0.993	9	6	490	medium	dpFilterMissing	dstat	500	all	50
Afr	admix	Vindija	outgroup	-0.3122	0.147609	-2.115	6	11	490	medium	dpFilterMissing	dstat	500	all	51
Afr	AMH1	Vindija	outgroup	-0.1008	0.163095	-0.618	7	8	491	medium	dpFilterMissing	dstat	500	all	51
Afr	admix	Vindija	outgroup	-0.0768	0.189972	-0.404	6	7	493	medium	dpFilterMissing	dstat	500	all	52
Afr	AMH1	Vindija	outgroup	-0.4298	0.166827	-2.577	3	7	492	medium	dpFilterMissing	dstat	500	all	52
Afr	admix	Vindija	outgroup	-0.0045	0.142432	-0.031	11	11	495	medium	dpFilterMissing	dstat	500	all	53
Afr	AMH1	Vindija	outgroup	0.0482	0.156975	0.307	11	10	491	medium	dpFilterMissing	dstat	500	all	53
Afr	admix	Vindija	outgroup	-0.3341	0.126468	-2.642	6	12	494	medium	dpFilterMissing	dstat	500	all	54
Afr	AMH1	Vindija	outgroup	-0.2496	0.132375	-1.886	8	13	496	medium	dpFilterMissing	dstat	500	all	54
Afr	admix	Vindija	outgroup	0.0656	0.140366	0.467	9	8	492	medium	dpFilterMissing	dstat	500	all	55
Afr	AMH1	Vindija	outgroup	-0.0419	0.162845	-0.257	10	10	494	medium	dpFilterMissing	dstat	500	all	55
Afr	admix	Vindija	outgroup	0.1546	0.177104	0.873	9	6	491	medium	dpFilterMissing	dstat	500	all	56
Afr	AMH1	Vindija	outgroup	0.2687	0.161462	1.664	11	6	490	medium	dpFilterMissing	dstat	500	all	56
Afr	admix	Vindija	outgroup	-0.2252	0.17401	-1.294	6	10	494	medium	dpFilterMissing	dstat	500	all	57
Afr	AMH1	Vindija	outgroup	-0.094	0.188771	-0.498	7	9	493	medium	dpFilterMissing	dstat	500	all	57
Afr	admix	Vindija	outgroup	-0.2014	0.147121	-1.369	6	9	491	medium	dpFilterMissing	dstat	500	all	58
Afr	AMH1	Vindija	outgroup	-0.1907	0.172237	-1.107	6	9	489	medium	dpFilterMissing	dstat	500	all	58
Afr	admix	Vindija	outgroup	-0.3831	0.182775	-2.096	4	9	493	medium	dpFilterMissing	dstat	500	all	59
Afr	AMH1	Vindija	outgroup	-0.1528	0.202726	-0.754	4	6	493	medium	dpFilterMissing	dstat	500	all	59
Afr	admix	Vindija	outgroup	-0.5589	0.14411	-3.878	4	13	494	medium	dpFilterMissing	dstat	500	all	60
Afr	AMH1	Vindija	outgroup	-0.2378	0.145981	-1.629	5	8	490	medium	dpFilterMissing	dstat	500	all	60
Afr	admix	Vindija	outgroup	-0.2501	0.196299	-1.274	5	8	490	medium	dpFilterMissing	dstat	500	all	61
Afr	AMH1	Vindija	outgroup	0.0682	0.209347	0.326	9	8	490	medium	dpFilterMissing	dstat	500	all	61
Afr	admix	Vindija	outgroup	-0.2636	0.14459	-1.823	7	12	493	medium	dpFilterMissing	dstat	500	all	62
Afr	AMH1	Vindija	outgroup	-0.3453	0.13619	-2.535	6	12	490	medium	dpFilterMissing	dstat	500	all	62
Afr	admix	Vindija	outgroup	-0.0862	0.165032	-0.522	7	8	488	medium	dpFilterMissing	dstat	500	all	63
Afr	AMH1	Vindija	outgroup	0.2001	0.172368	1.161	9	6	490	medium	dpFilterMissing	dstat	500	all	63
Afr	admix	Vindija	outgroup	-0.2993	0.253728	-1.18	3	5	495	medium	dpFilterMissing	dstat	500	all	64
Afr	AMH1	Vindija	outgroup	0.3664	0.296653	1.235	5	2	491	medium	dpFilterMissing	dstat	500	all	64
Afr	admix	Vindija	outgroup	-0.2907	0.162058	-1.794	6	11	490	medium	dpFilterMissing	dstat	500	all	65
Afr	AMH1	Vindija	outgroup	-0.024	0.17797	-0.135	7	7	494	medium	dpFilterMissing	dstat	500	all	65
Afr	admix	Vindija	outgroup	-0.3334	0.172728	-1.93	4	8	492	medium	dpFilterMissing	dstat	500	all	66
Afr	AMH1	Vindija	outgroup	-0.0459	0.185455	-0.247	6	7	491	medium	dpFilterMissing	dstat	500	all	66
Afr	admix	Vindija	outgroup	-0.0945	0.158523	-0.596	6	7	492	medium	dpFilterMissing	dstat	500	all	67
Afr	AMH1	Vindija	outgroup	0.2133	0.14923	1.429	8	5	489	medium	dpFilterMissing	dstat	500	all	67
Afr	admix	Vindija	outgroup	-0.098	0.191491	-0.512	7	8	491	medium	dpFilterMissing	dstat	500	all	68
Afr	AMH1	Vindija	outgroup	-0.2078	0.188111	-1.105	5	7	492	medium	dpFilterMissing	dstat	500	all	68
Afr	admix	Vindija	outgroup	-0.2538	0.123865	-2.049	8	13	494	medium	dpFilterMissing	dstat	500	all	69
Afr	AMH1	Vindija	outgroup	-0.1104	0.136765	-0.807	7	9	494	medium	dpFilterMissing	dstat	500	all	69
Afr	admix	Vindija	outgroup	0.0897	0.176714	0.507	10	8	496	medium	dpFilterMissing	dstat	500	all	70
Afr	AMH1	Vindija	outgroup	0.1685	0.188021	0.896	9	7	491	medium	dpFilterMissing	dstat	500	all	70
Afr	admix	Vindija	outgroup	-0.21	0.155038	-1.354	6	10	492	medium	dpFilterMissing	dstat	500	all	71
Afr	AMH1	Vindija	outgroup	-0.0123	0.193825	-0.063	6	6	491	medium	dpFilterMissing	dstat	500	all	71
Afr	admix	Vindija	outgroup	0.0156	0.212991	0.073	6	6	495	medium	dpFilterMissing	dstat	500	all	72
Afr	AMH1	Vindija	outgroup	0.019	0.229253	0.083	5	5	495	medium	dpFilterMissing	dstat	500	all	72
Afr	admix	Vindija	outgroup	0.189	0.180461	1.047	10	7	490	medium	dpFilterMissing	dstat	500	all	73
Afr	AMH1	Vindija	outgroup	0.1126	0.180603	0.623	8	7	495	medium	dpFilterMissing	dstat	500	all	73
Afr	admix	Vindija	outgroup	-0.3318	0.153653	-2.159	6	13	491	medium	dpFilterMissing	dstat	500	all	74
Afr	AMH1	Vindija	outgroup	-0.0095	0.187684	-0.051	7	7	492	medium	dpFilterMissing	dstat	500	all	74
Afr	admix	Vindija	outgroup	-0.1758	0.168532	-1.043	7	10	496	medium	dpFilterMissing	dstat	500	all	75
Afr	AMH1	Vindija	outgroup	-0.0688	0.176303	-0.39	7	8	489	medium	dpFilterMissing	dstat	500	all	75
Afr	admix	Vindija	outgroup	-0.1864	0.155149	-1.201	7	10	493	medium	dpFilterMissing	dstat	500	all	76
Afr	AMH1	Vindija	outgroup	-0.173	0.137878	-1.255	7	10	492	medium	dpFilterMissing	dstat	500	all	76
Afr	admix	Vindija	outgroup	-0.0195	0.149796	-0.13	9	9	493	medium	dpFilterMissing	dstat	500	all	77
Afr	AMH1	Vindija	outgroup	0.2402	0.164313	1.462	10	6	494	medium	dpFilterMissing	dstat	500	all	77
Afr	admix	Vindija	outgroup	-0.1018	0.172863	-0.589	8	9	492	medium	dpFilterMissing	dstat	500	all	78
Afr	AMH1	Vindija	outgroup	0.3072	0.163795	1.876	10	5	496	medium	dpFilterMissing	dstat	500	all	78
Afr	admix	Vindija	outgroup	-0.0036	0.183001	-0.019	7	7	495	medium	dpFilterMissing	dstat	500	all	79
Afr	AMH1	Vindija	outgroup	-0.3633	0.162619	-2.234	4	9	492	medium	dpFilterMissing	dstat	500	all	79
Afr	admix	Vindija	outgroup	-0.0669	0.1782	-0.376	7	8	490	medium	dpFilterMissing	dstat	500	all	80
Afr	AMH1	Vindija	outgroup	-0.2848	0.155338	-1.833	5	10	497	medium	dpFilterMissing	dstat	500	all	80
Afr	admix	Vindija	outgroup	0.0359	0.127511	0.282	10	9	493	medium	dpFilterMissing	dstat	500	all	81
Afr	AMH1	Vindija	outgroup	0.3307	0.139274	2.374	13	6	488	medium	dpFilterMissing	dstat	500	all	81
Afr	admix	Vindija	outgroup	-0.2266	0.239116	-0.948	4	7	488	medium	dpFilterMissing	dstat	500	all	82
Afr	AMH1	Vindija	outgroup	0.0795	0.244688	0.325	6	5	492	medium	dpFilterMissing	dstat	500	all	82
